
$GPRMC,114604.000,A,5129.5631,N,00000.5361,E,2.43,50.14,200416,,,A*53,51.4927177429,0.0089350013,11:46:4,20/4/2016,10,21,29.14,333,25.68,59.72,0,0
$GPRMC,114605.000,A,5129.5635,N,00000.5367,E,3.09,58.99,200416,,,A*52,51.4927253723,0.0089449996,11:46:5,20/4/2016,10,14,24.95,305,27.64,59.50,0,0
$GPRMC,114606.000,A,5129.5641,N,00000.5372,E,3.14,52.59,200416,,,A*5C,51.4927330017,0.0089533004,11:46:6,20/4/2016,20,20,25.31,285,26.66,59.40,0,0
$GPRMC,114607.000,A,5129.5648,N,00000.5377,E,2.72,28.08,200416,,,A*59,51.4927482604,0.0089616003,11:46:7,20/4/2016,24,8,23.70,331,28.13,58.84,0,0
$GPRMC,114608.000,A,5129.5654,N,00000.5379,E,2.62,15.77,200416,,,A*52,51.4927558898,0.0089650001,11:46:8,20/4/2016,25,11,22.79,318,26.17,58.48,0,0
$GPRMC,114609.000,A,5129.5662,N,00000.5382,E,2.86,20.84,200416,,,A*52,51.4927749633,0.0089700012,11:46:9,20/4/2016,22,31,25.85,323,26.66,58.24,0,0
$GPRMC,114610.000,A,5129.5670,N,00000.5387,E,2.85,30.89,200416,,,A*53,51.4927825927,0.0089783010,11:46:10,20/4/2016,25,29,25.56,321,27.15,57.92,0,0
$GPRMC,114611.000,A,5129.5676,N,00000.5390,E,2.23,33.92,200416,,,A*57,51.4927902221,0.0089832992,11:46:11,20/4/2016,23,8,22.35,318,26.66,57.72,0,0
$GPRMC,114612.000,A,5129.5683,N,00000.5394,E,2.82,22.19,200416,,,A*52,51.4928054809,0.0089900007,11:46:12,20/4/2016,23,11,27.09,326,27.64,57.66,0,0
$GPRMC,114613.000,A,5129.5692,N,00000.5397,E,2.69,16.22,200416,,,A*5A,51.4928207397,0.0089949998,11:46:13,20/4/2016,26,12,22.18,284,28.61,57.32,0,0
$GPRMC,114614.000,A,5129.5700,N,00000.5399,E,2.65,8.60,200416,,,A*6C,51.4928321838,0.0089983005,11:46:14,20/4/2016,24,60,33.46,321,27.15,57.16,0,0
$GPRMC,114615.000,A,5129.5708,N,00000.5402,E,2.70,17.92,200416,,,A*57,51.4928474426,0.0090032997,11:46:15,20/4/2016,22,34,38.15,316,27.15,56.88,0,0
$GPRMC,114616.000,A,5129.5716,N,00000.5406,E,2.94,325.32,200416,,,A*6D,51.4928627014,0.0090100002,11:46:16,20/4/2016,26,85,75.80,296,27.64,56.74,0,0
$GPRMC,114617.000,A,5129.5723,N,00000.5405,E,2.44,8.80,200416,,,A*61,51.4928703308,0.0090083007,11:46:17,20/4/2016,25,69,74.46,339,29.10,57.15,0,0
$GPRMC,114618.000,A,5129.5731,N,00000.5408,E,2.83,32.39,200416,,,A*50,51.4928855895,0.0090132999,11:46:18,20/4/2016,25,32,65.89,383,28.13,58.14,0,0
$GPRMC,114619.000,A,5129.5739,N,00000.5414,E,3.29,35.15,200416,,,A*5C,51.4928970336,0.0090233001,11:46:19,20/4/2016,25,20,34.21,324,27.64,58.40,0,0
$GPRMC,114620.000,A,5129.5748,N,00000.5420,E,3.60,28.58,200416,,,A*5F,51.4929122924,0.0090333003,11:46:20,20/4/2016,25,57,40.30,323,27.64,58.91,0,0
$GPRMC,114621.000,A,5129.5757,N,00000.5428,E,3.05,34.68,200416,,,A*55,51.4929275512,0.0090466003,11:46:21,20/4/2016,26,86,49.21,319,28.13,58.98,0,0
$GPRMC,114622.000,A,5129.5765,N,00000.5435,E,2.96,17.11,200416,,,A*5F,51.4929428100,0.0090583000,11:46:22,20/4/2016,26,33,39.85,332,28.13,59.29,0,0
$GPRMC,114623.000,A,5129.5772,N,00000.5440,E,2.85,22.39,200416,,,A*54,51.4929542541,0.0090665998,11:46:23,20/4/2016,23,159,43.35,382,30.08,59.00,0,0
$GPRMC,114624.000,A,5129.5779,N,00000.5445,E,2.69,4.84,200416,,,A*6D,51.4929695129,0.0090750007,11:46:24,20/4/2016,25,176,97.82,412,29.10,58.93,0,0
$GPRMC,114625.000,A,5129.5790,N,00000.5448,E,4.32,7.16,200416,,,A*66,51.4929847717,0.0090800008,11:46:25,20/4/2016,25,40,59.07,355,29.10,59.30,0,0
$GPRMC,114626.000,A,5129.5798,N,00000.5454,E,2.79,26.91,200416,,,A*55,51.4929924011,0.0090900001,11:46:26,20/4/2016,22,21,38.12,319,28.61,59.20,0,0
$GPRMC,114627.000,A,5129.5805,N,00000.5458,E,3.19,11.50,200416,,,A*5D,51.4930076599,0.0090966014,11:46:27,20/4/2016,23,17,28.37,328,30.08,59.08,0,0
$GPRMC,114628.000,A,5129.5814,N,00000.5458,E,3.94,351.96,200416,,,A*6A,51.4930267333,0.0090966014,11:46:28,20/4/2016,11,29,25.20,329,28.61,58.94,0,0
$GPRMC,114629.000,A,5129.5823,N,00000.5454,E,3.18,334.33,200416,,,A*6B,51.4930419921,0.0090900001,11:46:29,20/4/2016,7,12,24.64,332,30.08,58.85,0,0
$GPRMC,114630.000,A,5129.5830,N,00000.5446,E,3.36,322.89,200416,,,A*68,51.4930496215,0.0090766000,11:46:30,20/4/2016,9,25,20.97,339,31.05,58.68,0,0
$GPRMC,114631.000,A,5129.5833,N,00000.5439,E,1.89,288.17,200416,,,A*62,51.4930572509,0.0090650005,11:46:31,20/4/2016,6,6,25.75,294,31.54,58.71,0,0
$GPRMC,114632.000,A,5129.5835,N,00000.5429,E,2.34,294.65,200416,,,A*6B,51.4930572509,0.0090482997,11:46:32,20/4/2016,8,14,23.05,338,31.05,59.05,0,0
$GPRMC,114633.000,A,5129.5839,N,00000.5421,E,2.44,312.19,200416,,,A*6D,51.4930648803,0.0090349998,11:46:33,20/4/2016,6,24,21.47,317,31.54,58.87,0,0
$GPRMC,114634.000,A,5129.5844,N,00000.5412,E,2.65,305.44,200416,,,A*6D,51.4930763244,0.0090200004,11:46:34,20/4/2016,9,10,25.25,307,32.03,58.79,0,0
$GPRMC,114635.000,A,5129.5849,N,00000.5401,E,3.31,313.19,200416,,,A*6C,51.4930839538,0.0090016002,11:46:35,20/4/2016,8,21,23.72,348,32.03,58.25,0,0
$GPRMC,114636.000,A,5129.5855,N,00000.5393,E,2.92,326.89,200416,,,A*69,51.4930915832,0.0089883003,11:46:36,20/4/2016,10,24,22.30,328,33.01,58.50,0,0
$GPRMC,114637.000,A,5129.5862,N,00000.5391,E,3.11,349.30,200416,,,A*6F,51.4931068420,0.0089849996,11:46:37,20/4/2016,13,19,24.13,449,32.52,58.95,0,0
$GPRMC,114638.000,A,5129.5869,N,00000.5392,E,2.84,11.50,200416,,,A*5D,51.4931144714,0.0089866008,11:46:38,20/4/2016,9,19,28.53,376,32.52,59.43,0,0
$GPRMC,114639.000,A,5129.5876,N,00000.5395,E,2.53,13.04,200416,,,A*5C,51.4931221008,0.0089916000,11:46:39,20/4/2016,10,23,31.25,353,33.50,59.90,0,0
$GPRMC,114640.000,A,5129.5882,N,00000.5398,E,2.21,15.55,200416,,,A*53,51.4931411743,0.0089966001,11:46:40,20/4/2016,10,20,22.22,348,33.98,59.36,0,0
$GPRMC,114641.000,A,5129.5889,N,00000.5402,E,2.87,21.48,200416,,,A*5A,51.4931488037,0.0090032997,11:46:41,20/4/2016,23,16,21.89,321,33.98,59.27,0,0
$GPRMC,114642.000,A,5129.5896,N,00000.5408,E,3.21,29.82,200416,,,A*5E,51.4931640625,0.0090132999,11:46:42,20/4/2016,24,13,22.72,366,33.98,59.12,0,0
$GPRMC,114643.000,A,5129.5903,N,00000.5416,E,3.11,33.28,200416,,,A*55,51.4931716918,0.0090265998,11:46:43,20/4/2016,24,22,22.44,363,33.98,58.99,0,0
$GPRMC,114644.000,A,5129.5911,N,00000.5423,E,2.79,34.02,200416,,,A*57,51.4931869506,0.0090382995,11:46:44,20/4/2016,24,14,24.14,372,33.98,58.89,0,0
$GPRMC,114645.000,A,5129.5917,N,00000.5430,E,2.88,43.12,200416,,,A*5D,51.4931983947,0.0090500001,11:46:45,20/4/2016,18,30,21.36,367,33.98,58.84,0,0
$GPRMC,114646.000,A,5129.5924,N,00000.5439,E,3.43,42.00,200416,,,A*53,51.4932060241,0.0090650005,11:46:46,20/4/2016,19,17,25.02,352,34.47,58.97,0,0
$GPRMC,114647.000,A,5129.5932,N,00000.5447,E,3.53,43.88,200416,,,A*5C,51.4932212829,0.0090783004,11:46:47,20/4/2016,17,23,24.90,361,34.96,59.36,0,0
$GPRMC,114648.000,A,5129.5939,N,00000.5456,E,2.89,31.93,200416,,,A*51,51.4932289123,0.0090932998,11:46:48,20/4/2016,10,26,36.58,349,34.96,59.56,0,0
$GPRMC,114649.000,A,5129.5946,N,00000.5466,E,2.49,31.93,200416,,,A*57,51.4932441711,0.0091100006,11:46:49,20/4/2016,10,24,33.59,366,34.96,59.09,0,0
$GPRMC,114650.000,A,5129.5953,N,00000.5472,E,2.67,25.94,200416,,,A*50,51.4932518005,0.0091200008,11:46:50,20/4/2016,10,30,35.30,354,34.47,58.59,0,0
$GPRMC,114651.000,A,5129.5961,N,00000.5476,E,3.08,17.51,200416,,,A*54,51.4932708740,0.0091266002,11:46:51,20/4/2016,10,14,33.87,335,34.47,58.19,0,0
$GPRMC,114652.000,A,5129.5969,N,00000.5478,E,2.53,7.15,200416,,,A*6F,51.4932785034,0.0091300001,11:46:52,20/4/2016,9,23,35.00,367,34.96,58.73,0,0
$GPRMC,114653.000,A,5129.5975,N,00000.5481,E,2.17,26.50,200416,,,A*57,51.4932937622,0.0091349992,11:46:53,20/4/2016,10,26,28.35,366,34.96,59.20,0,0
$GPRMC,114654.000,A,5129.5982,N,00000.5487,E,2.88,32.43,200416,,,A*5F,51.4933013916,0.0091450004,11:46:54,20/4/2016,9,17,31.86,360,35.45,59.07,0,0
$GPRMC,114655.000,A,5129.5991,N,00000.5492,E,4.09,9.04,200416,,,A*6C,51.4933204650,0.0091533002,11:46:55,20/4/2016,9,22,31.58,347,35.94,59.21,0,0
$GPRMC,114656.000,A,5129.6000,N,00000.5492,E,2.29,350.09,200416,,,A*6B,51.4933357238,0.0091533002,11:46:56,20/4/2016,9,27,27.89,374,36.43,59.44,0,0
$GPRMC,114657.000,A,5129.6009,N,00000.5493,E,3.42,6.63,200416,,,A*62,51.4933509826,0.0091550006,11:46:57,20/4/2016,9,19,26.54,340,36.43,60.14,0,0
$GPRMC,114658.000,A,5129.6017,N,00000.5492,E,2.52,353.34,200416,,,A*62,51.4933586120,0.0091533002,11:46:58,20/4/2016,9,21,30.24,368,36.43,60.86,0,0
$GPRMC,114659.000,A,5129.6025,N,00000.5491,E,2.83,359.99,200416,,,A*60,51.4933738708,0.0091516008,11:46:59,20/4/2016,10,64,32.74,368,37.40,61.17,0,0
$GPRMC,114700.000,A,5129.6034,N,00000.5492,E,2.92,3.84,200416,,,A*6E,51.4933929443,0.0091533002,11:47:0,20/4/2016,10,19,39.83,383,37.89,61.19,0,0
$GPRMC,114701.000,A,5129.6043,N,00000.5492,E,2.97,357.71,200416,,,A*62,51.4934082031,0.0091533002,11:47:1,20/4/2016,10,26,33.39,386,37.89,60.49,0,0
$GPRMC,114702.000,A,5129.6051,N,00000.5491,E,3.04,359.08,200416,,,A*6A,51.4934158325,0.0091516008,11:47:2,20/4/2016,10,26,41.34,358,39.84,60.52,0,0
$GPRMC,114703.000,A,5129.6060,N,00000.5490,E,2.99,352.76,200416,,,A*6F,51.4934310913,0.0091499996,11:47:3,20/4/2016,11,103,80.39,390,40.33,61.66,0,0
$GPRMC,114704.000,A,5129.6070,N,00000.5488,E,3.80,355.08,200416,,,A*67,51.4934501647,0.0091466007,11:47:4,20/4/2016,10,15,39.56,406,39.36,60.97,0,0
$GPRMC,114705.000,A,5129.6079,N,00000.5487,E,2.77,356.25,200416,,,A*65,51.4934654235,0.0091450004,11:47:5,20/4/2016,11,16,36.45,386,39.84,61.02,0,0
$GPRMC,114706.000,A,5129.6087,N,00000.5485,E,2.82,345.28,200416,,,A*60,51.4934806823,0.0091415996,11:47:6,20/4/2016,11,39,33.89,381,39.84,61.39,0,0
$GPRMC,114707.000,A,5129.6095,N,00000.5483,E,2.70,344.56,200416,,,A*61,51.4934883117,0.0091382999,11:47:7,20/4/2016,23,33,42.83,363,40.33,61.66,0,0
$GPRMC,114708.000,A,5129.6103,N,00000.5480,E,2.54,339.84,200416,,,A*60,51.4935073852,0.0091332998,11:47:8,20/4/2016,10,47,47.03,333,39.36,61.76,0,0
$GPRMC,114709.000,A,5129.6110,N,00000.5477,E,2.73,357.44,200416,,,A*6A,51.4935150146,0.0091283016,11:47:9,20/4/2016,10,45,62.12,367,40.33,61.70,0,0
$GPRMC,114710.000,A,5129.6120,N,00000.5476,E,3.75,351.33,200416,,,A*61,51.4935302734,0.0091266002,11:47:10,20/4/2016,11,33,61.43,435,40.82,61.89,0,0
$GPRMC,114711.000,A,5129.6130,N,00000.5473,E,3.14,351.15,200416,,,A*67,51.4935455322,0.0091216001,11:47:11,20/4/2016,11,30,50.00,375,40.33,62.01,0,0
$GPRMC,114712.000,A,5129.6139,N,00000.5471,E,3.50,352.61,200416,,,A*6F,51.4935646057,0.0091183004,11:47:12,20/4/2016,24,64,33.91,365,40.82,62.03,0,0
$GPRMC,114713.000,A,5129.6149,N,00000.5469,E,3.32,352.59,200416,,,A*6F,51.4935798645,0.0091149997,11:47:13,20/4/2016,24,20,33.15,382,40.82,62.36,0,0
$GPRMC,114714.000,A,5129.6157,N,00000.5467,E,2.72,349.39,200416,,,A*60,51.4935951232,0.0091115999,11:47:14,20/4/2016,23,17,33.30,391,40.82,62.93,0,0
$GPRMC,114715.000,A,5129.6165,N,00000.5464,E,2.75,344.06,200416,,,A*65,51.4936103820,0.0091065998,11:47:15,20/4/2016,24,64,40.76,365,40.33,62.85,0,0
$GPRMC,114716.000,A,5129.6172,N,00000.5459,E,2.92,342.43,200416,,,A*60,51.4936180114,0.0090982999,11:47:16,20/4/2016,24,22,46.20,377,40.82,62.98,0,0
$GPRMC,114717.000,A,5129.6180,N,00000.5455,E,2.79,345.44,200416,,,A*65,51.4936370849,0.0090916004,11:47:17,20/4/2016,24,43,27.09,382,40.82,63.04,0,0
$GPRMC,114718.000,A,5129.6189,N,00000.5452,E,3.22,349.61,200416,,,A*60,51.4936523437,0.0090866003,11:47:18,20/4/2016,24,81,37.36,431,40.33,62.98,0,0
$GPRMC,114719.000,A,5129.6197,N,00000.5449,E,2.93,342.81,200416,,,A*6A,51.4936599731,0.0090816011,11:47:19,20/4/2016,24,18,24.05,394,40.82,62.14,0,0
$GPRMC,114720.000,A,5129.6204,N,00000.5445,E,2.12,334.66,200416,,,A*64,51.4936752319,0.0090750007,11:47:20,20/4/2016,24,29,27.15,392,40.82,62.55,0,0
$GPRMC,114721.000,A,5129.6210,N,00000.5441,E,2.45,342.84,200416,,,A*6B,51.4936866760,0.0090682992,11:47:21,20/4/2016,24,8,33.81,445,40.82,62.54,0,0
$GPRMC,114722.000,A,5129.6217,N,00000.5438,E,2.80,345.48,200416,,,A*6F,51.4936943054,0.0090633001,11:47:22,20/4/2016,24,33,26.54,387,40.33,62.89,0,0
$GPRMC,114723.000,A,5129.6225,N,00000.5435,E,2.83,346.04,200416,,,A*6A,51.4937095642,0.0090583000,11:47:23,20/4/2016,23,5,27.77,375,40.82,62.73,0,0
$GPRMC,114724.000,A,5129.6233,N,00000.5431,E,3.13,341.53,200416,,,A*63,51.4937248229,0.0090516004,11:47:24,20/4/2016,24,15,28.06,398,40.82,62.51,0,0
$GPRMC,114725.000,A,5129.6240,N,00000.5426,E,2.50,335.37,200416,,,A*67,51.4937324523,0.0090433006,11:47:25,20/4/2016,24,13,28.10,395,41.31,62.35,0,0
$GPRMC,114726.000,A,5129.6247,N,00000.5422,E,2.91,348.18,200416,,,A*6D,51.4937400817,0.0090366001,11:47:26,20/4/2016,24,16,27.90,374,43.26,62.38,0,0
$GPRMC,114727.000,A,5129.6256,N,00000.5419,E,3.39,344.30,200416,,,A*61,51.4937591552,0.0090315999,11:47:27,20/4/2016,24,15,31.50,392,41.31,62.88,0,0
$GPRMC,114728.000,A,5129.6265,N,00000.5414,E,2.69,342.83,200416,,,A*69,51.4937744140,0.0090233001,11:47:28,20/4/2016,25,18,24.14,395,41.31,62.81,0,0
$GPRMC,114729.000,A,5129.6270,N,00000.5408,E,2.20,323.72,200416,,,A*65,51.4937820434,0.0090132999,11:47:29,20/4/2016,25,6,46.67,472,41.31,63.04,0,0
$GPRMC,114730.000,A,5129.6276,N,00000.5401,E,3.31,332.59,200416,,,A*6A,51.4937896728,0.0090016002,11:47:30,20/4/2016,24,16,45.16,472,41.80,63.27,0,0
$GPRMC,114731.000,A,5129.6285,N,00000.5396,E,2.94,337.66,200416,,,A*69,51.4938087463,0.0089933004,11:47:31,20/4/2016,24,27,60.94,471,42.29,64.95,0,0
$GPRMC,114732.000,A,5129.6293,N,00000.5391,E,3.01,337.58,200416,,,A*6A,51.4938240051,0.0089849996,11:47:32,20/4/2016,24,17,29.64,412,42.29,63.86,0,0
$GPRMC,114733.000,A,5129.6302,N,00000.5387,E,3.67,348.98,200416,,,A*61,51.4938392639,0.0089783010,11:47:33,20/4/2016,24,27,42.90,465,41.80,64.05,0,0
$GPRMC,114734.000,A,5129.6311,N,00000.5383,E,2.95,341.29,200416,,,A*6F,51.4938468933,0.0089716014,11:47:34,20/4/2016,23,22,36.51,395,42.29,63.94,0,0
$GPRMC,114735.000,A,5129.6318,N,00000.5379,E,2.21,337.76,200416,,,A*66,51.4938621520,0.0089650001,11:47:35,20/4/2016,23,21,30.16,391,42.29,63.73,0,0
$GPRMC,114736.000,A,5129.6325,N,00000.5375,E,3.34,337.91,200416,,,A*6B,51.4938735961,0.0089582996,11:47:36,20/4/2016,24,18,33.62,391,42.29,63.57,0,0
$GPRMC,114737.000,A,5129.6333,N,00000.5370,E,2.87,335.76,200416,,,A*6A,51.4938888549,0.0089499998,11:47:37,20/4/2016,24,16,30.58,400,42.77,63.66,0,0
$GPRMC,114738.000,A,5129.6340,N,00000.5366,E,2.33,334.23,200416,,,A*68,51.4938964843,0.0089433012,11:47:38,20/4/2016,24,29,27.75,403,43.26,63.91,0,0
$GPRMC,114739.000,A,5129.6346,N,00000.5360,E,2.28,326.98,200416,,,A*60,51.4939117431,0.0089333009,11:47:39,20/4/2016,11,17,24.51,404,43.26,63.99,0,0
$GPRMC,114740.000,A,5129.6353,N,00000.5354,E,3.04,326.20,200416,,,A*61,51.4939193725,0.0089233007,11:47:40,20/4/2016,11,34,29.74,385,43.75,64.07,0,0
$GPRMC,114741.000,A,5129.6361,N,00000.5348,E,2.89,335.52,200416,,,A*6F,51.4939384460,0.0089132995,11:47:41,20/4/2016,11,8,24.92,400,44.24,64.05,0,0
$GPRMC,114742.000,A,5129.6369,N,00000.5344,E,2.51,335.34,200416,,,A*6D,51.4939460754,0.0089065999,11:47:42,20/4/2016,10,10,25.69,400,44.24,64.04,0,0
$GPRMC,114743.000,A,5129.6376,N,00000.5338,E,2.97,330.57,200416,,,A*63,51.4939613342,0.0088966007,11:47:43,20/4/2016,11,26,26.84,386,44.73,64.19,0,0
$GPRMC,114744.000,A,5129.6383,N,00000.5332,E,2.96,331.87,200416,,,A*69,51.4939689636,0.0088866004,11:47:44,20/4/2016,11,16,35.52,383,44.73,65.67,0,0
$GPRMC,114745.000,A,5129.6392,N,00000.5327,E,3.31,336.36,200416,,,A*6D,51.4939842224,0.0088783016,11:47:45,20/4/2016,11,29,29.72,400,45.21,64.85,0,0
$GPRMC,114746.000,A,5129.6400,N,00000.5320,E,3.02,327.04,200416,,,A*64,51.4940032958,0.0088666000,11:47:46,20/4/2016,12,28,30.10,409,45.70,65.03,0,0
$GPRMC,114747.000,A,5129.6408,N,00000.5314,E,2.35,328.06,200416,,,A*62,51.4940109252,0.0088566007,11:47:47,20/4/2016,11,28,28.34,384,46.19,65.12,0,0
$GPRMC,114748.000,A,5129.6415,N,00000.5308,E,2.38,327.38,200416,,,A*63,51.4940261840,0.0088465995,11:47:48,20/4/2016,12,11,27.44,396,46.68,65.17,0,0
$GPRMC,114749.000,A,5129.6423,N,00000.5302,E,3.47,336.86,200416,,,A*61,51.4940338134,0.0088366003,11:47:49,20/4/2016,11,9,30.95,407,46.68,65.20,0,0
$GPRMC,114750.000,A,5129.6431,N,00000.5297,E,2.89,334.93,200416,,,A*62,51.4940528869,0.0088283004,11:47:50,20/4/2016,11,18,29.36,399,47.17,65.14,0,0
$GPRMC,114751.000,A,5129.6441,N,00000.5291,E,3.32,333.12,200416,,,A*6D,51.4940681457,0.0088183002,11:47:51,20/4/2016,11,29,26.17,410,47.17,65.24,0,0
$GPRMC,114752.000,A,5129.6450,N,00000.5284,E,2.92,328.97,200416,,,A*66,51.4940834045,0.0088066005,11:47:52,20/4/2016,11,22,28.40,414,47.66,65.52,0,0
$GPRMC,114753.000,A,5129.6459,N,00000.5277,E,2.99,327.43,200416,,,A*6F,51.4940986633,0.0087950000,11:47:53,20/4/2016,11,24,26.33,401,47.66,65.87,0,0
$GPRMC,114754.000,A,5129.6468,N,00000.5270,E,3.26,328.68,200416,,,A*6E,51.4941177368,0.0087833003,11:47:54,20/4/2016,11,13,25.50,413,48.63,65.99,0,0
$GPRMC,114755.000,A,5129.6476,N,00000.5264,E,3.17,333.38,200416,,,A*68,51.4941253662,0.0087733001,11:47:55,20/4/2016,11,12,25.43,409,48.14,66.02,0,0
$GPRMC,114756.000,A,5129.6482,N,00000.5257,E,2.82,325.31,200416,,,A*63,51.4941406250,0.0087616004,11:47:56,20/4/2016,11,253,35.74,392,49.12,66.15,0,0
$GPRMC,114757.000,A,5129.6488,N,00000.5249,E,2.53,315.50,200416,,,A*6F,51.4941482543,0.0087482995,11:47:57,20/4/2016,12,16,30.77,410,49.61,66.25,0,0
$GPRMC,114758.000,A,5129.6493,N,00000.5242,E,2.84,325.63,200416,,,A*68,51.4941558837,0.0087365999,11:47:58,20/4/2016,12,18,31.59,401,49.12,66.29,0,0
$GPRMC,114759.000,A,5129.6499,N,00000.5234,E,2.58,321.00,200416,,,A*62,51.4941635131,0.0087233009,11:47:59,20/4/2016,11,16,30.91,411,49.61,66.63,0,0
$GPRMC,114800.000,A,5129.6505,N,00000.5227,E,2.77,329.19,200416,,,A*6A,51.4941749572,0.0087116003,11:48:0,20/4/2016,12,15,30.60,408,49.61,66.78,0,0
$GPRMC,114801.000,A,5129.6509,N,00000.5217,E,1.97,300.64,200416,,,A*68,51.4941825866,0.0086950006,11:48:1,20/4/2016,12,10,30.45,408,50.10,66.95,0,0
$GPRMC,114802.000,A,5129.6514,N,00000.5210,E,3.28,330.21,200416,,,A*64,51.4941902160,0.0086833000,11:48:2,20/4/2016,12,27,31.34,419,50.59,67.18,0,0
$GPRMC,114803.000,A,5129.6522,N,00000.5203,E,3.43,328.88,200416,,,A*65,51.4942054748,0.0086716003,11:48:3,20/4/2016,11,30,31.35,416,50.59,67.04,0,0
$GPRMC,114804.000,A,5129.6529,N,00000.5196,E,3.09,329.54,200416,,,A*68,51.4942131042,0.0086600008,11:48:4,20/4/2016,11,35,33.79,402,50.59,67.11,0,0
$GPRMC,114805.000,A,5129.6536,N,00000.5189,E,2.98,331.24,200416,,,A*6E,51.4942283630,0.0086483001,11:48:5,20/4/2016,12,57,59.45,432,51.07,67.21,0,0
